Date,Open,High,Low,Close,Adj Close,Volume
2018-06-01,47.150002,47.950001,47.130001,47.790001,47.450520,3131000
2018-06-04,48.259998,48.599998,48.119999,48.470001,48.125687,2755200
2018-06-05,48.520000,48.759998,48.040001,48.610001,48.264694,2453500
2018-06-06,48.919998,49.830002,48.529999,49.830002,49.476032,2982700
2018-06-07,50.000000,50.220001,49.150002,49.759998,49.406525,3373200
2018-06-08,49.410000,50.189999,49.330002,50.150002,49.793755,4579000
2018-06-11,50.290001,50.790001,50.200001,50.360001,50.002258,2622200
2018-06-12,50.610001,50.750000,50.130001,50.580002,50.220699,2454700
2018-06-13,50.680000,50.840000,49.919998,50.000000,49.644817,3227600
2018-06-14,50.410000,50.730000,50.040001,50.419998,50.061836,2358700
2018-06-15,49.930000,50.389999,49.230000,50.209999,49.853329,3117500
2018-06-18,49.250000,49.939999,48.980000,49.849998,49.495884,3153000
2018-06-19,48.459999,49.430000,48.220001,49.299999,48.949791,3729500
2018-06-20,49.669998,49.889999,49.290001,49.450001,49.146576,2474700
2018-06-21,49.430000,49.470001,48.240002,48.549999,48.252098,2695500
2018-06-22,49.279999,49.340000,48.669998,48.779999,48.480686,1836300
2018-06-25,48.080002,48.180000,45.790001,46.840000,46.552593,6563500
2018-06-26,47.130001,47.570000,46.660000,47.090000,46.801064,2579200
2018-06-27,47.410000,48.259998,45.840000,45.910000,45.628296,4261200
2018-06-28,45.799999,47.119999,45.439999,46.730000,46.443268,3046600
2018-06-29,47.310001,48.099998,46.830002,46.880001,46.592350,3297000
2018-07-02,45.900002,47.250000,45.799999,47.139999,46.850754,2651600
2018-07-03,47.689999,47.730000,46.400002,46.599998,46.314064,1635800
2018-07-05,47.299999,47.799999,46.660000,47.770000,47.476891,2455000
2018-07-06,47.779999,49.189999,47.549999,48.919998,48.619827,3420100
2018-07-09,49.599998,50.299999,49.549999,50.270000,49.961548,2399800
2018-07-10,50.500000,50.880001,50.369999,50.799999,50.488293,2887900
2018-07-11,49.880001,50.340000,49.500000,49.730000,49.424858,4748700
2018-07-12,50.470001,51.049999,50.080002,51.000000,50.687065,3183700
2018-07-13,50.889999,51.330002,50.630001,51.099998,50.786449,3146700
2018-07-16,51.169998,51.250000,50.730000,50.990002,50.677132,2302600
2018-07-17,50.509998,51.849998,50.480000,51.630001,51.313202,2587000
2018-07-18,51.630001,51.990002,51.389999,51.919998,51.601421,1722400
2018-07-19,51.509998,51.709999,51.009998,51.320000,51.005104,3201100
2018-07-20,51.169998,51.560001,51.029999,51.139999,50.826210,2673000
2018-07-23,51.000000,51.520000,50.779999,51.439999,51.124367,2062200
2018-07-24,52.240002,52.689999,51.639999,52.139999,51.820072,3560500
2018-07-25,52.040001,53.689999,51.980000,53.560001,53.231361,2789100
2018-07-26,53.029999,53.540001,52.959999,53.049999,52.724487,2128200
2018-07-27,53.330002,53.340000,51.419998,52.020000,51.700809,3355500
2018-07-30,52.040001,52.150002,50.840000,51.150002,50.836147,3526000
2018-07-31,51.680000,52.310001,51.410000,51.910000,51.591484,2998400
2018-08-01,52.020000,52.360001,51.270000,51.700001,51.382771,1992900
2018-08-02,50.849998,52.590000,50.709999,52.459999,52.138103,2738300
2018-08-03,52.560001,53.180000,52.450001,53.169998,52.843746,2755100
2018-08-06,53.150002,53.919998,52.930000,53.750000,53.420197,2222100
2018-08-07,54.130001,54.490002,54.070000,54.230000,53.897247,2319200
2018-08-08,54.139999,54.410000,53.880001,54.110001,53.777985,1850400
2018-08-09,54.200001,54.439999,53.830002,53.900002,53.569279,1615400
2018-08-10,52.939999,53.330002,52.380001,52.810001,52.485966,3460100
2018-08-13,52.980000,53.369999,52.029999,52.250000,51.929398,3603800
2018-08-14,52.689999,53.360001,52.430000,53.230000,52.903385,2510800
2018-08-15,52.349998,52.430000,51.090000,52.060001,51.740566,4748600
2018-08-16,52.889999,53.799999,52.880001,53.240002,52.913326,3017800
2018-08-17,53.060001,54.080002,52.849998,53.759998,53.430130,3531300
2018-08-20,54.080002,54.310001,53.790001,54.169998,53.837616,1973700
2018-08-21,54.450001,55.070000,54.369999,54.470001,54.135777,2977100
2018-08-22,54.250000,54.740002,54.070000,54.439999,54.105957,1841100
2018-08-23,54.240002,54.820000,53.950001,54.130001,53.797867,2608100
2018-08-24,54.520000,55.220001,54.490002,55.110001,54.771851,2504200
2018-08-27,55.910000,56.500000,55.810001,56.389999,56.043995,2836900
2018-08-28,56.750000,56.799999,56.209999,56.470001,56.123505,2546700
2018-08-29,56.630001,57.560001,56.490002,57.389999,57.037857,3288000
2018-08-30,57.029999,57.310001,56.290001,56.650002,56.302402,3559000
2018-08-31,56.380001,56.980000,56.080002,56.630001,56.282524,3003500
2018-09-04,56.360001,56.599998,55.700001,56.380001,56.034058,2508900
2018-09-05,56.119999,56.250000,55.240002,55.919998,55.576878,2729800
2018-09-06,55.939999,56.150002,54.700001,55.380001,55.040192,3286600
2018-09-07,54.700001,55.680000,54.529999,55.020000,54.682400,2952800
2018-09-10,55.700001,55.840000,55.180000,55.330002,54.990501,2125000
2018-09-11,54.900002,56.150002,54.669998,55.910000,55.566940,2230300
2018-09-12,55.869999,56.279999,55.380001,55.919998,55.576878,3063800
2018-09-13,56.580002,56.980000,56.369999,56.840000,56.491238,2843600
2018-09-14,57.020000,57.090000,56.360001,56.900002,56.550865,2729000
2018-09-17,56.810001,56.849998,55.779999,55.950001,55.606697,2453400
2018-09-18,56.070000,57.230000,56.070000,56.849998,56.501171,2325500
2018-09-19,56.880001,57.299999,56.799999,57.040001,56.690010,1690700
2018-09-20,57.790001,58.599998,57.770000,58.369999,58.011841,2687700
2018-09-21,58.860001,58.950001,58.110001,58.209999,57.852825,2874300
2018-09-24,57.830002,57.919998,57.240002,57.669998,57.316139,2205000
2018-09-25,57.930000,58.000000,57.310001,57.439999,57.087551,1731300
2018-09-26,57.490002,58.299999,56.630001,56.869999,56.558464,2845000
2018-09-27,57.169998,58.060001,57.009998,57.330002,57.015949,2258100
2018-09-28,56.950001,57.680000,56.910000,57.270000,56.956276,2587900
2018-10-01,58.169998,58.650002,57.500000,57.919998,57.602711,3455500
2018-10-02,57.869999,58.320000,57.599998,57.860001,57.543041,2173600
2018-10-03,58.500000,58.820000,57.689999,57.939999,57.622601,2721500
2018-10-04,57.599998,57.599998,55.470001,56.549999,56.240219,5871600
2018-10-05,56.660000,57.009998,54.639999,55.650002,55.345150,5578100
2018-10-08,55.119999,55.799999,54.220001,55.560001,55.255646,5036100
2018-10-09,55.340000,56.169998,54.950001,55.340000,55.036846,4344500
2018-10-10,54.970001,54.990002,49.820000,50.009998,49.736042,10046000
2018-10-11,49.410000,50.320000,45.730000,46.770000,46.513794,17683200
2018-10-12,49.090000,49.230000,46.799999,48.660000,48.393440,10416300
2018-10-15,48.419998,49.209999,47.759998,47.840000,47.577930,6010800
2018-10-16,48.980000,51.180000,48.700001,50.840000,50.561501,6350000
2018-10-17,50.959999,51.340000,49.389999,50.950001,50.670895,6785400
2018-10-18,50.380001,50.720001,47.950001,48.759998,48.492889,8487800
2018-10-19,49.130001,50.240002,48.230000,48.619999,48.353657,6337500
2018-10-22,49.020000,49.220001,47.660000,48.009998,47.746998,6699800
2018-10-23,45.799999,47.869999,44.619999,47.189999,46.931492,10320400
2018-10-24,47.080002,47.290001,42.619999,42.869999,42.635159,11146600
2018-10-25,43.910000,46.049999,43.349998,45.250000,45.002121,8038000
2018-10-26,43.090000,44.540001,41.299999,42.790001,42.555599,13321000
2018-10-29,44.480000,45.180000,40.160000,42.049999,41.819649,10189800
2018-10-30,42.000000,44.119999,41.720001,44.000000,43.758968,8710800
2018-10-31,45.360001,46.619999,45.110001,45.369999,45.121460,7980000
2018-11-01,45.830002,46.880001,45.200001,46.790001,46.533684,6223400
2018-11-02,47.389999,47.639999,44.750000,45.869999,45.618721,9459700
2018-11-05,46.180000,46.990002,45.650002,46.709999,46.454121,3629000
2018-11-06,46.630001,47.639999,46.619999,47.549999,47.289520,4844400
2018-11-07,48.840000,50.650002,48.580002,50.570000,50.292976,6292900
2018-11-08,50.119999,50.700001,49.610001,50.270000,49.994621,4855400
2018-11-09,49.480000,49.610001,47.970001,48.880001,48.612236,5622000
2018-11-12,48.500000,48.650002,45.770000,46.040001,45.787792,6458700
2018-11-13,46.330002,47.459999,45.400002,45.810001,45.559055,7649100
2018-11-14,46.860001,47.080002,43.959999,44.810001,44.564533,11150200
2018-11-15,44.119999,46.480000,43.250000,46.240002,45.986698,7082600
2018-11-16,45.630001,47.090000,45.279999,46.570000,46.314888,7126000
2018-11-19,46.259998,46.380001,43.689999,44.290001,44.047382,7912600
2018-11-20,42.349998,43.150002,41.240002,41.770000,41.541183,6994500
2018-11-21,42.500000,43.139999,42.130001,42.169998,41.938992,3888100
2018-11-23,41.209999,42.029999,41.209999,41.320000,41.093651,2233900
2018-11-26,42.509998,43.299999,42.270000,43.270000,43.032967,4116100
2018-11-27,42.709999,43.689999,42.380001,43.689999,43.450665,3550700
2018-11-28,44.299999,46.700001,43.770000,46.680000,46.424290,6384400
2018-11-29,46.279999,47.200001,45.619999,46.380001,46.125931,5724200
2018-11-30,46.270000,47.570000,46.119999,47.310001,47.050835,4818600
2018-12-03,49.650002,49.700001,48.189999,49.070000,48.801193,6024800
2018-12-04,48.619999,48.840000,44.139999,44.410000,44.166721,11963600
2018-12-06,42.130001,44.139999,40.439999,44.130001,43.888256,9339300
2018-12-07,43.860001,44.779999,40.549999,41.040001,40.815186,10764000
2018-12-10,40.880001,41.720001,38.680000,41.230000,41.004139,8269100
2018-12-11,42.860001,42.990002,40.470001,41.220001,40.994198,7024800
2018-12-12,42.790001,43.490002,41.830002,41.869999,41.640636,6482500
2018-12-13,42.349998,42.799999,41.209999,41.820000,41.590912,5360700
2018-12-14,40.639999,41.160000,39.169998,39.480000,39.263725,5422000
2018-12-17,38.959999,39.520000,36.290001,37.090000,36.886818,9392100
2018-12-18,37.910000,38.230000,36.230000,37.020000,36.817204,5696700
2018-12-19,37.029999,38.810001,34.500000,35.320000,35.126514,11783600
2018-12-20,34.680000,35.419998,32.500000,33.590000,33.405994,12686000
2018-12-21,33.959999,35.160000,31.200001,31.480000,31.307552,14374900
2018-12-24,30.799999,31.299999,28.969999,29.000000,28.841139,7791500
2018-12-26,29.500000,33.150002,28.650000,33.150002,33.087063,12113800
2018-12-27,31.770000,34.060001,30.299999,34.029999,33.965389,10967800
2018-12-28,34.549999,35.330002,33.310001,33.869999,33.805695,12550900
2018-12-31,34.549999,34.810001,33.740002,34.779999,34.713966,5689900
2019-01-02,33.119999,35.240002,33.049999,34.849998,34.783833,7082700
2019-01-03,34.009998,34.130001,32.070000,32.250000,32.188770,7603900
2019-01-04,33.639999,35.830002,33.470001,35.529999,35.462543,8118500
2019-01-07,35.680000,37.029999,35.220001,36.340000,36.271004,6417500
2019-01-08,37.450001,37.650002,36.200001,37.349998,37.279087,5667600
2019-01-09,37.740002,38.330002,37.150002,37.869999,37.798100,4666200
2019-01-10,37.139999,38.410000,36.810001,38.330002,38.257229,4590100
2019-01-11,37.750000,38.320000,37.459999,38.299999,38.227283,3871200
2019-01-14,37.380001,38.009998,37.180000,37.650002,37.578518,3147700
2019-01-15,37.810001,39.060001,37.810001,38.919998,38.846104,4780700
2019-01-16,39.119999,39.619999,39.020000,39.150002,39.075672,4467200
2019-01-17,38.730000,40.470001,38.709999,40.049999,39.973961,5109000
2019-01-18,40.980000,41.880001,40.560001,41.619999,41.540981,6336100
2019-01-22,40.869999,40.970001,39.119999,39.959999,39.884132,6361000
2019-01-23,40.470001,40.790001,38.930000,40.150002,40.073772,5711400
2019-01-24,40.070000,40.509998,39.549999,40.259998,40.183559,4187500
2019-01-25,41.180000,41.660000,40.939999,41.240002,41.161705,5249000
2019-01-28,40.099998,40.330002,39.380001,40.330002,40.253433,4727900
2019-01-29,40.330002,40.630001,39.709999,40.150002,40.073772,3156400
2019-01-30,40.889999,42.450001,40.500000,42.040001,41.960186,5945000
2019-01-31,41.950001,43.330002,41.869999,43.090000,43.008190,5784500
2019-02-01,43.209999,43.709999,42.750000,43.150002,43.068077,7171900
2019-02-04,43.180000,44.090000,42.820000,44.070000,43.986328,3434100
2019-02-05,44.310001,44.770000,44.029999,44.639999,44.555248,6249900
2019-02-06,44.439999,44.709999,44.009998,44.419998,44.335663,4021800
2019-02-07,43.509998,43.810001,42.240002,43.139999,43.058094,9567700
2019-02-08,42.419998,43.299999,42.020000,43.299999,43.217789,3611600
2019-02-11,43.630001,43.759998,43.070000,43.369999,43.287659,5980400
2019-02-12,44.209999,45.220001,44.169998,45.029999,44.944504,5635600
2019-02-13,45.480000,45.910000,45.230000,45.430000,45.343746,3949700
2019-02-14,44.810001,45.730000,44.349998,45.119999,45.034336,4721300
2019-02-15,46.099998,46.590000,45.959999,46.570000,46.481583,4552300
2019-02-19,46.119999,47.180000,46.110001,46.799999,46.711143,2754300
2019-02-20,46.799999,47.330002,46.500000,47.080002,46.990616,5591700
2019-02-21,46.720001,46.889999,46.020000,46.560001,46.471603,4845900
2019-02-22,46.919998,47.520000,46.750000,47.439999,47.349930,6804900
2019-02-25,48.220001,48.520000,47.549999,47.639999,47.549549,9505300
2019-02-26,47.369999,47.970001,47.279999,47.490002,47.399837,3592300
2019-02-27,47.070000,47.619999,46.540001,47.410000,47.319988,4401000
2019-02-28,47.240002,47.500000,46.939999,47.090000,47.000595,3177500
2019-03-01,48.009998,48.240002,47.189999,48.029999,47.938808,4034700
2019-03-04,48.610001,48.720001,46.150002,47.459999,47.369892,9849100
2019-03-05,47.529999,47.630001,46.959999,47.259998,47.170273,3638300
2019-03-06,47.299999,47.299999,46.200001,46.389999,46.301926,4751800
2019-03-07,46.119999,46.180000,44.720001,45.230000,45.144127,6948100
2019-03-08,44.169998,45.000000,43.910000,44.950001,44.864658,5334700
2019-03-11,45.290001,46.959999,45.290001,46.910000,46.820938,3549600
2019-03-12,47.150002,47.680000,47.080002,47.389999,47.300026,3430000
2019-03-13,47.880001,48.849998,47.799999,48.330002,48.238243,5112700
2019-03-14,48.320000,48.560001,47.959999,48.230000,48.138432,3121400
2019-03-15,48.490002,49.360001,48.410000,48.930000,48.837101,6317500
2019-03-18,49.009998,49.599998,48.889999,49.480000,49.386059,3835900
2019-03-19,50.040001,50.480000,48.930000,49.509998,49.416000,6559600
2019-03-20,49.180000,49.919998,48.270000,48.900002,48.900002,9180800
2019-03-21,48.389999,50.770000,48.389999,50.509998,50.509998,5041100
2019-03-22,49.730000,50.029999,47.580002,47.630001,47.630001,11877700
2019-03-25,47.419998,48.070000,46.790001,47.509998,47.509998,7634700
2019-03-26,48.490002,49.090000,47.750000,48.509998,48.509998,6481200
2019-03-27,48.540001,48.880001,46.889999,47.830002,47.830002,6746300
2019-03-28,48.119999,48.549999,47.459999,48.340000,48.340000,4581200
2019-03-29,49.180000,49.380001,48.520000,49.279999,49.279999,4966500
2019-04-01,50.349998,51.110001,50.209999,51.000000,51.000000,4406000
2019-04-02,51.049999,51.130001,50.549999,50.990002,50.990002,4049800
2019-04-03,51.730000,51.959999,50.880001,51.290001,51.290001,5245700
2019-04-04,51.410000,51.759998,50.990002,51.619999,51.619999,3359300
2019-04-05,52.020000,52.369999,51.840000,52.290001,52.290001,4108900
2019-04-08,52.080002,52.520000,51.700001,52.490002,52.490002,3529300
2019-04-09,51.869999,52.070000,51.330002,51.650002,51.650002,3413800
2019-04-10,51.889999,52.220001,51.650002,52.180000,52.180000,2718500
2019-04-11,52.439999,52.439999,51.759998,52.119999,52.119999,3173600
2019-04-12,53.070000,53.320000,52.650002,53.169998,53.169998,2966500
2019-04-15,53.200001,53.250000,52.549999,53.029999,53.029999,2792100
2019-04-16,53.540001,53.599998,52.759998,53.180000,53.180000,3044000
2019-04-17,53.759998,53.770000,52.450001,52.720001,52.720001,4539900
2019-04-18,53.060001,53.160000,52.250000,53.000000,53.000000,3301500
2019-04-22,52.509998,53.220001,52.470001,53.169998,53.169998,1839800
